run_id,track,table,model,target,horizon,fold,node,feature_group,seed,epoch,execution_status,evidence_status_code,evidence_status,completion_mark,rerun_policy,comparison_fold_count,grade_RMSE,relative_error_RMSE,grade_MAPE,relative_error_MAPE,grade_RAE,relative_error_RAE,grade_MAE,relative_error_MAE,comparison_key,config_fingerprint,returncode,attempt_id,model_failure_count,classification_reason,source_manifest
audited-t5-lstm-occ-3-5-region-ps_pe-42-20-6d31b82d,audited,5,lstm,occ,3,5,region,ps+pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|lstm|ps+pe,e8191f6c72f7d76818832b248354bd4b45d875fe528a80cc6fd2e855fa9d6b2f,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-lstm-occ-3-6-region-ps_pe-42-20-e89e5a24,audited,5,lstm,occ,3,6,region,ps+pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|lstm|ps+pe,1942c524fcf2a78049caba5088507e6a52f521c4f59ae066540200b34b97bc15,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-lstm-occ-3-1-region-all-42-20-bf75c153,audited,5,lstm,occ,3,1,region,all,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|lstm|all,06cb2db882454991e0c94699cc4e8aa51825cf0b4af811ad11ae96cd26b2cb07,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-lstm-occ-3-2-region-all-42-20-59480971,audited,5,lstm,occ,3,2,region,all,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|lstm|all,78303ce9bc8cceb6445c929a834ea41d0dfc1037ec1e9341e060e11ac3dae192,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-lstm-occ-3-3-region-all-42-20-97a925e2,audited,5,lstm,occ,3,3,region,all,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|lstm|all,3a6bd19a2e4d8fc3a3e829b35b2caa0f019d679282f927d745dedd32db2a12d1,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-lstm-occ-3-4-region-all-42-20-d7ed995b,audited,5,lstm,occ,3,4,region,all,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|lstm|all,08d4825e2782aa4fa2214c866caeef30943f8779a4a19d89906f51548ab9eab1,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-lstm-occ-3-5-region-all-42-20-df1ea805,audited,5,lstm,occ,3,5,region,all,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|lstm|all,4216d31bf36c1a2f8a7e821e98090d9a697ff8e0a73e30273f4ba95b490e67ca,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-lstm-occ-3-6-region-all-42-20-6d249c59,audited,5,lstm,occ,3,6,region,all,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|lstm|all,76438f20cede0f5a8394a256dd58b713bb99a38242a3265e1f4308c8954970af,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-1-region-None-42-20-d177abfe,audited,5,astgcn,occ,3,1,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,audited|5|astgcn|None,78080547cb10c041c440bf5cd9bd688763eb919a77915d0442bd150603bbca0b,0,,2,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-2-region-None-42-20-bae44fee,audited,5,astgcn,occ,3,2,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,audited|5|astgcn|None,976c7c2d7b03daa4c0a0da28c36b5aa67af1fc8ba4c4e5f7c29752cb84993e9a,0,,2,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-3-region-None-42-20-1a40cbbc,audited,5,astgcn,occ,3,3,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,audited|5|astgcn|None,0f2f91fc6599aec8aef2c0a130fb71b490d4df4f3ba8b555af65fbc114e7995c,0,,2,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-4-region-None-42-20-09f3f743,audited,5,astgcn,occ,3,4,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,audited|5|astgcn|None,d6249cdfa7786605325e1b9c00903b4753baf9799ab2a8629d40db5b2b41200f,0,,2,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-5-region-None-42-20-dab17751,audited,5,astgcn,occ,3,5,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,audited|5|astgcn|None,cc94fd08d2f5fb3ed35e24b874cdcb619e253a0b85e1a649f4afb1fb08c331b6,0,,2,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-6-region-None-42-20-8b1f574f,audited,5,astgcn,occ,3,6,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,audited|5|astgcn|None,e93abb660f2f22a6d6f71d06ffec443403cab408b1908e4b34c99ca9c196be5c,0,,2,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-1-region-P-42-20-15d59ae0,audited,5,astgcn,occ,3,1,region,P,42,20,failed,S5,配置确定但运行失败,,new_versioned_retry_only,,,,,,,,,,audited|5|astgcn|P,e9a0f58def96a6a04b027638bd9087e4abdc73a611220e647da8bd3badf49edd,1,,2,冻结配置已执行但失败；失败工件保留，不能计入论文数值。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-2-region-P-42-20-7c4ffd3e,audited,5,astgcn,occ,3,2,region,P,42,20,failed,S5,配置确定但运行失败,,new_versioned_retry_only,,,,,,,,,,audited|5|astgcn|P,1b2aa191d726b27638301672a1163c69fb00ef06854ecbc69bb71a23d47e66d8,1,,2,冻结配置已执行但失败；失败工件保留，不能计入论文数值。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-3-region-P-42-20-70ef566f,audited,5,astgcn,occ,3,3,region,P,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|P,ac293a5237db2cbf57c33ca72296d7b6eae6dce5394f1af491261fd1d00f10ef,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-4-region-P-42-20-e583cacf,audited,5,astgcn,occ,3,4,region,P,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|P,ec6da3466e461182d12a0fa1097b628e9624b0790d4468651e86703284ea19c1,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-5-region-P-42-20-ef76af72,audited,5,astgcn,occ,3,5,region,P,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|P,adcc53934e0c354fce3cf725a264b09e96298efc454a1ebb16b125aa97cff624,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-6-region-P-42-20-0e068972,audited,5,astgcn,occ,3,6,region,P,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|P,9934b73b56a30195762b110cea2dbccae5b71161f61ba5a2e1ea2a2681a8d39b,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-1-region-Ta-42-20-9373acd1,audited,5,astgcn,occ,3,1,region,Ta,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta,46e94e1e410d5bbed31a7756e1a6a3d4c3c777a5fd1e0e50f304ca55c07eb288,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-2-region-Ta-42-20-d0f305b2,audited,5,astgcn,occ,3,2,region,Ta,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta,8fd36d3c88130a3ef8107272fe5cfea08a160d297d3bd003ee18dfc00ea17b30,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-3-region-Ta-42-20-8f7696a0,audited,5,astgcn,occ,3,3,region,Ta,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta,8fefccab9e5dc828d0c2bdb355604852d55c95090a90d0c86baf4e9f82c40156,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-4-region-Ta-42-20-d8c21dff,audited,5,astgcn,occ,3,4,region,Ta,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta,7c0a2be8b41a62ebac808745fa362492cc405711b51d1114eeb494e875c94345,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-5-region-Ta-42-20-063b6fff,audited,5,astgcn,occ,3,5,region,Ta,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta,b6df502e9a8ed4d7b973c966ea9fe26c802ea9d44b03c2fb2cf111c947483fb9,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-6-region-Ta-42-20-039a2aeb,audited,5,astgcn,occ,3,6,region,Ta,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta,2bd8110156b0ecec06a2bdb790858e590a98c9fda7fb95abaca064b069dc94ec,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-1-region-h-42-20-0267f738,audited,5,astgcn,occ,3,1,region,h,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|h,155783602a9d8c5692121ac4767eb97a0ce91613b002b28f57763a87cbd5d2d5,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-2-region-h-42-20-fd49cc95,audited,5,astgcn,occ,3,2,region,h,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|h,444425e612d62a10d73b811cccde4ab046aee4465b61b3df1b0de06c794d4866,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-3-region-h-42-20-bd893153,audited,5,astgcn,occ,3,3,region,h,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|h,e8b13e0c16f67c22c1ca13edd5ac7147e4bb2168a8c15733f8f5b9d22e5b6e42,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-4-region-h-42-20-f7dc841f,audited,5,astgcn,occ,3,4,region,h,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|h,9d01cff5e092000abeaa423e971c3d339f197f6cd49a1513a03a295641866b50,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-5-region-h-42-20-3bb4ac1d,audited,5,astgcn,occ,3,5,region,h,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|h,ff5d915603b259cdb22c0c084607bdc9ef1d76326a0ff03db8fb5e5a0b5b12a8,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-6-region-h-42-20-17c672dc,audited,5,astgcn,occ,3,6,region,h,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|h,9c2b0cb410ae1f8ccec4c0eb7576ceb8d6882452e6a3747700551c2ea7d26e7a,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-1-region-pe-42-20-a5303991,audited,5,astgcn,occ,3,1,region,pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|pe,715580517c02ad34ea8b807007290d544f19bc5f3eefeebcbb20afe911e5b979,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-2-region-pe-42-20-0c9e1ab4,audited,5,astgcn,occ,3,2,region,pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|pe,d475f47346689fc63044857166c9581ee4010f19ca22f3f39b0cf6eef46a6286,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-3-region-pe-42-20-e239510d,audited,5,astgcn,occ,3,3,region,pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|pe,4d99f5534a166b2acbaf1acfe16e8b80b6dd764ee9d04f266925dc91f6a45baf,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-4-region-pe-42-20-78938665,audited,5,astgcn,occ,3,4,region,pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|pe,724ae80ffafca47e7e9f29faadec8de7be61795c950dd05bf6360d03d7b87bd8,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-5-region-pe-42-20-1a1edfc8,audited,5,astgcn,occ,3,5,region,pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|pe,3723cba1aa129b9c4268426c3b20c377aebe8718fe694f0e12335289f4b58a02,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-6-region-pe-42-20-b2963c8e,audited,5,astgcn,occ,3,6,region,pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|pe,1183c8c3d0606fc15a5ef30628092108379a28854c08fe26770c152013a53e1b,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-1-region-ps-42-20-8fa38bbe,audited,5,astgcn,occ,3,1,region,ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|ps,6d230204023924fd60558919c6f502478beea19302b6a3fd664238ec146fdc59,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-2-region-ps-42-20-cc0d363d,audited,5,astgcn,occ,3,2,region,ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|ps,e3030653c521159fee95848889573582f17d7f0232757a91a92befb6817fece3,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-3-region-ps-42-20-384112a0,audited,5,astgcn,occ,3,3,region,ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|ps,55e990d3c7f898ab4db113e5bf6f604371b87314e9969ebb5c0000ddca1b3e44,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-4-region-ps-42-20-a2aa58c8,audited,5,astgcn,occ,3,4,region,ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|ps,a5d116b35d255666183b14069c9c4fc3163233dbf5889c09267fa1922a91faf7,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-5-region-ps-42-20-3d6d9828,audited,5,astgcn,occ,3,5,region,ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|ps,c0b3b372e73fc63f842c165a4af65cdf8fc81dea6458ff526443e736ab4da0f7,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-6-region-ps-42-20-52f523c3,audited,5,astgcn,occ,3,6,region,ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|ps,f9a4000e5202ccd42dd412a01b6330c221f4ee510e9c7b0e9e2db4e382976efe,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-1-region-P_ps-42-20-90958838,audited,5,astgcn,occ,3,1,region,P+ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|P+ps,fa86275dad37008de207d78c79c0fbf3b8cf4fcd3a050cf44f380a34280a18bd,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-2-region-P_ps-42-20-edc7cd69,audited,5,astgcn,occ,3,2,region,P+ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|P+ps,6be1a0baf1d4ca334fba6542c0b54d3009fa0547fa558a56f5504518bd5a7664,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-3-region-P_ps-42-20-41ae13f2,audited,5,astgcn,occ,3,3,region,P+ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|P+ps,a546190d64503d8e4ab222938463b21fbc1377e6f411b2298ac2b2875f4abdc6,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-4-region-P_ps-42-20-7c0932c2,audited,5,astgcn,occ,3,4,region,P+ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|P+ps,db0a93e4b7348b50ba677322fc6819d90bd2d0a820087bc0042e510760e66832,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-5-region-P_ps-42-20-b3160d90,audited,5,astgcn,occ,3,5,region,P+ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|P+ps,6dd881928d377d0d8b442220267a106045c8f64a79db26698648e1ac7912ab9e,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-6-region-P_ps-42-20-34476eec,audited,5,astgcn,occ,3,6,region,P+ps,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|P+ps,f94a0cb1541545ed6433b5ffa18073a00544a5266f0d1b87bc2e66f4f94ce38d,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-1-region-Ta_pe-42-20-ceb81214,audited,5,astgcn,occ,3,1,region,Ta+pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta+pe,ff6a63072b54246f44ad14a7a7c0e752e572b8401f8b5a27c039c2f6261efed7,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-2-region-Ta_pe-42-20-a94e05b1,audited,5,astgcn,occ,3,2,region,Ta+pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta+pe,3429bbc07559db2bfc1454efa5bff4b449bf7104abd1babbdd57b8600614d19a,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-3-region-Ta_pe-42-20-bf992afb,audited,5,astgcn,occ,3,3,region,Ta+pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta+pe,36f820eb3c830917a3d2c1cde1cffb7fbc938760e7881d26a861ef2f7a22e6e6,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-4-region-Ta_pe-42-20-77f1f962,audited,5,astgcn,occ,3,4,region,Ta+pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta+pe,b3e695a0ea8bebc113f2a490e9d8823462aacaf28d064d39eea7e21078174e41,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-5-region-Ta_pe-42-20-b5efb44e,audited,5,astgcn,occ,3,5,region,Ta+pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta+pe,79a87e5a9864aba11b0f99c7268dbefc1ac896e5da87385a42cec723a42dc010,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-6-region-Ta_pe-42-20-76e8a2ae,audited,5,astgcn,occ,3,6,region,Ta+pe,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|Ta+pe,b6d1a59d675c9fba6a497fe06cdaf3bf1188c2e89a896c8f5358d2bd21927f8d,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-1-region-h_Ta-42-20-88e42fb7,audited,5,astgcn,occ,3,1,region,h+Ta,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|h+Ta,cb4079d86355dc8d15e972875e9fdd4b7542fbc765ec505fb0031b0288eedd78,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-2-region-h_Ta-42-20-5839db64,audited,5,astgcn,occ,3,2,region,h+Ta,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|h+Ta,bef8bf3bdcc58f754773d3fa568d6c183d6f1a95b6b4e3cc93214488cca01f39,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-3-region-h_Ta-42-20-84873bbc,audited,5,astgcn,occ,3,3,region,h+Ta,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|h+Ta,a2e2b0625d0a953bb9d63fff4dbfe475aee3aa94d501b262239a4816820679f9,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
audited-t5-astgcn-occ-3-4-region-h_Ta-42-20-8f333539,audited,5,astgcn,occ,3,4,region,h+Ta,42,20,not_executed,S6,可运行但未实际完成,,new_versioned_run_only,,,,,,,,,,audited|5|astgcn|h+Ta,859d05ddfddb3988658bf0ca3aeb276533ab4f8c6c1ffba0b2f116d6dab06fc9,,,2,配置已在 manifest 冻结，但因同模型批次累计失败而未实际执行/未注册。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table5.csv
